names,seqnames,start,end,LOCATION,GENEID,PRECEDEID,FOLLOWID,symbol,APM11_numCs,APM12_numCs,APM19_numCs,APM20_numCs,APM11_coverage,APM12_coverage,APM19_coverage,APM20_coverage,p.value,ratioAPM11,ratioAPM12,ratioAPM19,ratioAPM20,meanES,meanB1DMSO24h,beta
chr4_147080030,chr4,147080030,147080030,intron,NA,character(0),character(0),NA,10,4,52,64,186,115,115,164,6.58E-05,0.053763441,0.034782609,0.452173913,0.390243902,0.044273025,0.421208908,0.376935883
chr4_147080030,chr4,147080030,147080030,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,10,4,52,64,186,115,115,164,6.58E-05,0.053763441,0.034782609,0.452173913,0.390243902,0.044273025,0.421208908,0.376935883
chr4_147086787,chr4,147086787,147086787,intron,NA,character(0),character(0),NA,44,28,50,101,209,125,85,163,6.48E-05,0.210526316,0.224,0.588235294,0.619631902,0.217263158,0.603933598,0.38667044
chr4_147086787,chr4,147086787,147086787,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,44,28,50,101,209,125,85,163,6.48E-05,0.210526316,0.224,0.588235294,0.619631902,0.217263158,0.603933598,0.38667044
chr4_147086871,chr4,147086871,147086871,intron,NA,character(0),character(0),NA,37,23,81,141,335,199,136,257,1.33E-05,0.110447761,0.115577889,0.595588235,0.548638132,0.113012825,0.572113184,0.459100358
chr4_147086871,chr4,147086871,147086871,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,37,23,81,141,335,199,136,257,1.33E-05,0.110447761,0.115577889,0.595588235,0.548638132,0.113012825,0.572113184,0.459100358
chr4_147086881,chr4,147086881,147086881,intron,NA,character(0),character(0),NA,21,21,68,122,329,207,137,253,4.02E-05,0.063829787,0.101449275,0.496350365,0.482213439,0.082639531,0.489281902,0.406642371
chr4_147086881,chr4,147086881,147086881,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,21,21,68,122,329,207,137,253,4.02E-05,0.063829787,0.101449275,0.496350365,0.482213439,0.082639531,0.489281902,0.406642371
chr4_147086884,chr4,147086884,147086884,intron,NA,character(0),character(0),NA,31,28,61,113,332,207,133,246,7.24E-05,0.093373494,0.1352657,0.458646617,0.459349593,0.114319597,0.458998105,0.344678508
chr4_147086884,chr4,147086884,147086884,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,31,28,61,113,332,207,133,246,7.24E-05,0.093373494,0.1352657,0.458646617,0.459349593,0.114319597,0.458998105,0.344678508
chr4_147086913,chr4,147086913,147086913,intron,NA,character(0),character(0),NA,18,12,45,75,291,188,119,197,2.99E-05,0.06185567,0.063829787,0.378151261,0.38071066,0.062842729,0.37943096,0.316588232
chr4_147086913,chr4,147086913,147086913,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,18,12,45,75,291,188,119,197,2.99E-05,0.06185567,0.063829787,0.378151261,0.38071066,0.062842729,0.37943096,0.316588232
chr4_147086928,chr4,147086928,147086928,intron,NA,character(0),character(0),NA,32,25,62,93,258,170,112,176,3.32E-05,0.124031008,0.147058824,0.553571429,0.528409091,0.135544916,0.54099026,0.405445344
chr4_147086928,chr4,147086928,147086928,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,32,25,62,93,258,170,112,176,3.32E-05,0.124031008,0.147058824,0.553571429,0.528409091,0.135544916,0.54099026,0.405445344
chr4_147086937,chr4,147086937,147086937,intron,NA,character(0),character(0),NA,49,26,61,114,268,173,105,179,4.47E-05,0.182835821,0.150289017,0.580952381,0.636871508,0.166562419,0.608911945,0.442349526
chr4_147086937,chr4,147086937,147086937,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,49,26,61,114,268,173,105,179,4.47E-05,0.182835821,0.150289017,0.580952381,0.636871508,0.166562419,0.608911945,0.442349526
chr4_147086943,chr4,147086943,147086943,intron,NA,character(0),character(0),NA,35,26,56,92,274,175,107,185,4.17E-05,0.127737226,0.148571429,0.523364486,0.497297297,0.138154327,0.510330892,0.372176564
chr4_147086943,chr4,147086943,147086943,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,35,26,56,92,274,175,107,185,4.17E-05,0.127737226,0.148571429,0.523364486,0.497297297,0.138154327,0.510330892,0.372176564
chr4_147086959,chr4,147086959,147086959,intron,NA,character(0),character(0),NA,8,6,27,45,265,174,103,177,7.51E-05,0.030188679,0.034482759,0.262135922,0.254237288,0.032335719,0.258186605,0.225850886
chr4_147086959,chr4,147086959,147086959,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,8,6,27,45,265,174,103,177,7.51E-05,0.030188679,0.034482759,0.262135922,0.254237288,0.032335719,0.258186605,0.225850886
chr4_147086961,chr4,147086961,147086961,intron,NA,character(0),character(0),NA,22,9,43,71,272,176,102,178,6.66E-05,0.080882353,0.051136364,0.421568627,0.398876404,0.066009358,0.410222516,0.344213158
chr4_147086961,chr4,147086961,147086961,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,22,9,43,71,272,176,102,178,6.66E-05,0.080882353,0.051136364,0.421568627,0.398876404,0.066009358,0.410222516,0.344213158
chr4_147087001,chr4,147087001,147087001,intron,NA,character(0),character(0),NA,22,13,51,100,258,191,117,195,5.31E-05,0.085271318,0.068062827,0.435897436,0.512820513,0.076667073,0.474358974,0.397691902
chr4_147087001,chr4,147087001,147087001,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,22,13,51,100,258,191,117,195,5.31E-05,0.085271318,0.068062827,0.435897436,0.512820513,0.076667073,0.474358974,0.397691902
chr4_147087072,chr4,147087072,147087072,intron,NA,character(0),character(0),NA,28,22,68,123,340,235,149,256,1.57E-05,0.082352941,0.093617021,0.456375839,0.48046875,0.087984981,0.468422294,0.380437313
chr4_147087072,chr4,147087072,147087072,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,28,22,68,123,340,235,149,256,1.57E-05,0.082352941,0.093617021,0.456375839,0.48046875,0.087984981,0.468422294,0.380437313
chr4_147087087,chr4,147087087,147087087,intron,NA,character(0),character(0),NA,29,21,87,140,329,226,149,261,1.06E-05,0.088145897,0.092920354,0.583892617,0.536398467,0.090533125,0.560145542,0.469612417
chr4_147087087,chr4,147087087,147087087,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,29,21,87,140,329,226,149,261,1.06E-05,0.088145897,0.092920354,0.583892617,0.536398467,0.090533125,0.560145542,0.469612417
chr4_147087093,chr4,147087093,147087093,intron,NA,character(0),character(0),NA,34,16,78,133,322,222,149,263,2.46E-05,0.105590062,0.072072072,0.523489933,0.505703422,0.088831067,0.514596677,0.42576561
chr4_147087093,chr4,147087093,147087093,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,34,16,78,133,322,222,149,263,2.46E-05,0.105590062,0.072072072,0.523489933,0.505703422,0.088831067,0.514596677,0.42576561
chr4_147087127,chr4,147087127,147087127,intron,NA,character(0),character(0),NA,33,13,91,132,294,193,136,225,8.15E-05,0.112244898,0.067357513,0.669117647,0.586666667,0.089801205,0.627892157,0.538090951
chr4_147087127,chr4,147087127,147087127,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,33,13,91,132,294,193,136,225,8.15E-05,0.112244898,0.067357513,0.669117647,0.586666667,0.089801205,0.627892157,0.538090951
chr4_147087134,chr4,147087134,147087134,intron,NA,character(0),character(0),NA,28,15,73,125,284,188,132,218,1.23E-05,0.098591549,0.079787234,0.553030303,0.573394495,0.089189392,0.563212399,0.474023008
chr4_147087134,chr4,147087134,147087134,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,28,15,73,125,284,188,132,218,1.23E-05,0.098591549,0.079787234,0.553030303,0.573394495,0.089189392,0.563212399,0.474023008
chr4_147102682,chr4,147102682,147102682,intron,NA,character(0),character(0),NA,25,25,78,122,327,210,177,283,7.20E-05,0.076452599,0.119047619,0.440677966,0.431095406,0.097750109,0.435886686,0.338136577
chr4_147102682,chr4,147102682,147102682,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""70433"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,25,25,78,122,327,210,177,283,7.20E-05,0.076452599,0.119047619,0.440677966,0.431095406,0.097750109,0.435886686,0.338136577
chr4_147102723,chr4,147102723,147102723,intron,NA,character(0),character(0),NA,27,16,69,111,275,169,148,251,2.42E-05,0.098181818,0.094674556,0.466216216,0.442231076,0.096428187,0.454223646,0.357795459
chr4_147102723,chr4,147102723,147102723,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""70433"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""626316"", ""667666"", ""67524"", ""71270"")",NA,27,16,69,111,275,169,148,251,2.42E-05,0.098181818,0.094674556,0.466216216,0.442231076,0.096428187,0.454223646,0.357795459
chr4_147128685,chr4,147128685,147128685,intron,NA,character(0),character(0),NA,18,17,45,76,247,190,131,235,8.76E-05,0.072874494,0.089473684,0.34351145,0.323404255,0.081174089,0.333457853,0.252283764
chr4_147128685,chr4,147128685,147128685,intergenic,NA,"c(""100041677"", ""100503584"", ""112422"", ""11610"", ""14349"", ""170731"", ""17769"", ""18158"", ""18822"", ""195531"", ""230899"", ""242747"", ""26372"", ""277692"", ""28010"", ""433804"", ""70433"", ""77034"")","c(""100041433"", ""100043034"", ""433791"", ""667666"", ""67524"", ""71270"")",NA,18,17,45,76,247,190,131,235,8.76E-05,0.072874494,0.089473684,0.34351145,0.323404255,0.081174089,0.333457853,0.252283764
chr4_147132560,chr4,147132560,147132560,intron,195531,character(0),character(0),Zfp982,86,51,152,275,851,654,452,858,2.54E-05,0.101057579,0.077981651,0.336283186,0.320512821,0.089519615,0.328398003,0.238878388
chr4_147132560,chr4,147132560,147132560,intron,NA,character(0),character(0),NA,86,51,152,275,851,654,452,858,2.54E-05,0.101057579,0.077981651,0.336283186,0.320512821,0.089519615,0.328398003,0.238878388
chr4_147132594,chr4,147132594,147132594,intron,195531,character(0),character(0),Zfp982,72,46,151,296,786,618,411,790,7.76E-06,0.091603053,0.074433657,0.367396594,0.374683544,0.083018355,0.371040069,0.288021714
chr4_147132594,chr4,147132594,147132594,intron,NA,character(0),character(0),NA,72,46,151,296,786,618,411,790,7.76E-06,0.091603053,0.074433657,0.367396594,0.374683544,0.083018355,0.371040069,0.288021714
chr4_147132835,chr4,147132835,147132835,intron,195531,character(0),character(0),Zfp982,18,15,69,111,491,353,261,488,3.96E-05,0.036659878,0.042492918,0.264367816,0.227459016,0.039576398,0.245913416,0.206337018
chr4_147132835,chr4,147132835,147132835,intron,NA,character(0),character(0),NA,18,15,69,111,491,353,261,488,3.96E-05,0.036659878,0.042492918,0.264367816,0.227459016,0.039576398,0.245913416,0.206337018
chr4_147133762,chr4,147133762,147133762,intron,195531,character(0),character(0),Zfp982,37,26,65,119,358,275,198,339,5.02E-05,0.103351955,0.094545455,0.328282828,0.351032448,0.098948705,0.339657638,0.240708933
chr4_147133762,chr4,147133762,147133762,intron,NA,character(0),character(0),NA,37,26,65,119,358,275,198,339,5.02E-05,0.103351955,0.094545455,0.328282828,0.351032448,0.098948705,0.339657638,0.240708933
chr4_147133763,chr4,147133763,147133763,intron,195531,character(0),character(0),Zfp982,133,117,275,408,1065,803,614,1050,8.65E-05,0.124882629,0.145703611,0.447882736,0.388571429,0.13529312,0.418227082,0.282933962
chr4_147133763,chr4,147133763,147133763,intron,NA,character(0),character(0),NA,133,117,275,408,1065,803,614,1050,8.65E-05,0.124882629,0.145703611,0.447882736,0.388571429,0.13529312,0.418227082,0.282933962
chr4_147187105,chr4,147187105,147187105,intron,195531,character(0),character(0),Zfp982,177,105,157,296,473,304,217,402,1.65E-05,0.374207188,0.345394737,0.723502304,0.736318408,0.359800963,0.729910356,0.370109394
chr4_147187105,chr4,147187105,147187105,intron,NA,character(0),character(0),NA,177,105,157,296,473,304,217,402,1.65E-05,0.374207188,0.345394737,0.723502304,0.736318408,0.359800963,0.729910356,0.370109394
chr4_147230218,chr4,147230218,147230218,intron,195531,character(0),character(0),Zfp982,25,18,73,121,551,387,266,548,7.88E-05,0.045372051,0.046511628,0.27443609,0.22080292,0.045941839,0.247619505,0.201677666
chr4_147230218,chr4,147230218,147230218,promoter,NA,character(0),character(0),NA,25,18,73,121,551,387,266,548,7.88E-05,0.045372051,0.046511628,0.27443609,0.22080292,0.045941839,0.247619505,0.201677666
chr4_147230218,chr4,147230218,147230218,intron,NA,character(0),character(0),NA,25,18,73,121,551,387,266,548,7.88E-05,0.045372051,0.046511628,0.27443609,0.22080292,0.045941839,0.247619505,0.201677666
chr4_147230306,chr4,147230306,147230306,intron,195531,character(0),character(0),Zfp982,11,8,53,88,470,338,229,467,5.45E-05,0.023404255,0.023668639,0.231441048,0.188436831,0.023536447,0.209938939,0.186402492
chr4_147230306,chr4,147230306,147230306,promoter,NA,character(0),character(0),NA,11,8,53,88,470,338,229,467,5.45E-05,0.023404255,0.023668639,0.231441048,0.188436831,0.023536447,0.209938939,0.186402492
chr4_147230306,chr4,147230306,147230306,intron,NA,character(0),character(0),NA,11,8,53,88,470,338,229,467,5.45E-05,0.023404255,0.023668639,0.231441048,0.188436831,0.023536447,0.209938939,0.186402492
chr4_147230349,chr4,147230349,147230349,intron,195531,character(0),character(0),Zfp982,23,23,80,147,401,292,179,392,6.76E-05,0.057356608,0.078767123,0.446927374,0.375,0.068061866,0.410963687,0.342901821
chr4_147230349,chr4,147230349,147230349,promoter,NA,character(0),character(0),NA,23,23,80,147,401,292,179,392,6.76E-05,0.057356608,0.078767123,0.446927374,0.375,0.068061866,0.410963687,0.342901821
chr4_147230349,chr4,147230349,147230349,intron,NA,character(0),character(0),NA,23,23,80,147,401,292,179,392,6.76E-05,0.057356608,0.078767123,0.446927374,0.375,0.068061866,0.410963687,0.342901821
chr4_147230846,chr4,147230846,147230846,intron,195531,character(0),character(0),Zfp982,30,22,65,109,430,327,249,476,8.44E-05,0.069767442,0.067278287,0.261044177,0.228991597,0.068522865,0.245017887,0.176495022
chr4_147230846,chr4,147230846,147230846,intron,NA,character(0),character(0),NA,30,22,65,109,430,327,249,476,8.44E-05,0.069767442,0.067278287,0.261044177,0.228991597,0.068522865,0.245017887,0.176495022
chr4_147230924,chr4,147230924,147230924,intron,195531,character(0),character(0),Zfp982,60,48,171,262,1153,805,648,1112,1.55E-05,0.052038161,0.059627329,0.263888889,0.235611511,0.055832745,0.2497502,0.193917455
